"cycle","variable","original_variable","module","r_class","n_distinct_observed","n_missing","pct_missing"
"2013-2014","lab__LBDR45","LBDR45","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR51","LBDR51","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR52","LBDR52","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR53","LBDR53","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR54","LBDR54","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR55","LBDR55","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR56","LBDR56","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR58","LBDR58","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR59","LBDR59","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR61","LBDR61","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR62","LBDR62","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR64","LBDR64","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR66","LBDR66","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR67","LBDR67","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR68","LBDR68","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR69","LBDR69","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR70","LBDR70","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR71","LBDR71","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR72","LBDR72","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR73","LBDR73","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR81","LBDR81","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR82","LBDR82","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR83","LBDR83","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR84","LBDR84","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDR89","LBDR89","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDRHP","LBDRHP","Labs","numeric",2,6433,63.22358722358722
"2013-2014","lab__LBDRLP","LBDRLP","Labs","numeric",2,6433,63.22358722358722
"2013-2014","lab__LBDRPCR","LBDRPCR","Labs","numeric",3,6312,62.03439803439803
"2013-2014","lab__LBDRPI","LBDRPI","Labs","numeric",3,6423,63.12530712530713
"2013-2014","lab__WTSH2YR","WTSH2YR","Labs","numeric",4959,4243,41.7002457002457
"2013-2014","quest__ACD011A","ACD011A","Questionnaire","numeric",1,4416,43.4004914004914
"2013-2014","quest__ACD011B","ACD011B","Questionnaire","numeric",1,10159,99.84275184275184
"2013-2014","quest__ACD011C","ACD011C","Questionnaire","numeric",1,10004,98.31941031941031
"2013-2014","quest__ACD040","ACD040","Questionnaire","numeric",7,7801,76.66830466830467
"2013-2014","quest__ACD110","ACD110","Questionnaire","numeric",5,9168,90.10319410319411
"2013-2014","quest__ALQ101","ALQ101","Questionnaire","numeric",3,4754,46.72235872235872
"2013-2014","quest__ALQ110","ALQ110","Questionnaire","numeric",3,8544,83.97051597051598
"2013-2014","quest__ALQ120Q","ALQ120Q","Questionnaire","numeric",44,5696,55.98034398034398
"2013-2014","quest__ALQ120U","ALQ120U","Questionnaire","numeric",3,6582,64.68796068796068
"2013-2014","quest__ALQ130","ALQ130","Questionnaire","numeric",21,6579,64.65847665847666
"2013-2014","quest__ALQ141Q","ALQ141Q","Questionnaire","numeric",40,6580,64.66830466830467
"2013-2014","quest__ALQ141U","ALQ141U","Questionnaire","numeric",3,8711,85.6117936117936
"2013-2014","quest__ALQ151","ALQ151","Questionnaire","numeric",3,5698,56.00000000000001
"2013-2014","quest__ALQ160","ALQ160","Questionnaire","numeric",19,8309,81.66093366093367
"2013-2014","quest__BPQ020","BPQ020","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__BPQ030","BPQ030","Questionnaire","numeric",3,8001,78.63390663390663
"2013-2014","quest__BPD035","BPD035","Questionnaire","numeric",73,8011,78.73218673218673
"2013-2014","quest__BPQ040A","BPQ040A","Questionnaire","numeric",3,8001,78.63390663390663
"2013-2014","quest__BPQ050A","BPQ050A","Questionnaire","numeric",3,8360,82.16216216216216
"2013-2014","quest__BPQ056","BPQ056","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__BPD058","BPD058","Questionnaire","numeric",54,8596,84.48157248157248
"2013-2014","quest__BPQ059","BPQ059","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__BPQ080","BPQ080","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__BPQ060","BPQ060","Questionnaire","numeric",4,5748,56.49140049140049
"2013-2014","quest__BPQ070","BPQ070","Questionnaire","numeric",5,5555,54.59459459459459
"2013-2014","quest__BPQ090D","BPQ090D","Questionnaire","numeric",3,5555,54.59459459459459
"2013-2014","quest__BPQ100D","BPQ100D","Questionnaire","numeric",3,8725,85.74938574938575
"2013-2014","quest__CBD070","CBD070","Questionnaire","numeric",208,123,1.2088452088452089
"2013-2014","quest__CBD090","CBD090","Questionnaire","numeric",70,132,1.2972972972972971
"2013-2014","quest__CBD110","CBD110","Questionnaire","numeric",116,123,1.2088452088452089
"2013-2014","quest__CBD120","CBD120","Questionnaire","numeric",153,123,1.2088452088452089
"2013-2014","quest__CBD130","CBD130","Questionnaire","numeric",85,123,1.2088452088452089
"2013-2014","quest__HSD010","HSD010","Questionnaire","numeric",6,3708,36.44226044226044
"2013-2014","quest__HSQ500","HSQ500","Questionnaire","numeric",4,1700,16.707616707616708
"2013-2014","quest__HSQ510","HSQ510","Questionnaire","numeric",4,1700,16.707616707616708
"2013-2014","quest__HSQ520","HSQ520","Questionnaire","numeric",4,1700,16.707616707616708
"2013-2014","quest__HSQ571","HSQ571","Questionnaire","numeric",3,4406,43.302211302211305
"2013-2014","quest__HSQ580","HSQ580","Questionnaire","numeric",13,9915,97.44471744471744
"2013-2014","quest__HSQ590","HSQ590","Questionnaire","numeric",4,4407,43.31203931203931
"2013-2014","quest__HSAQUEX","HSAQUEX","Questionnaire","numeric",2,753,7.400491400491401
"2013-2014","quest__CSQ010","CSQ010","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ020","CSQ020","Questionnaire","numeric",4,6360,62.5061425061425
"2013-2014","quest__CSQ030","CSQ030","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ040","CSQ040","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ060","CSQ060","Questionnaire","numeric",7,9405,92.43243243243244
"2013-2014","quest__CSQ070","CSQ070","Questionnaire","numeric",5,9405,92.43243243243244
"2013-2014","quest__CSQ080","CSQ080","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ090A","CSQ090A","Questionnaire","numeric",5,6360,62.5061425061425
"2013-2014","quest__CSQ090B","CSQ090B","Questionnaire","numeric",4,6360,62.5061425061425
"2013-2014","quest__CSQ090C","CSQ090C","Questionnaire","numeric",4,6360,62.5061425061425
"2013-2014","quest__CSQ090D","CSQ090D","Questionnaire","numeric",4,6360,62.5061425061425
"2013-2014","quest__CSQ100","CSQ100","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ110","CSQ110","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ120A","CSQ120A","Questionnaire","numeric",2,10164,99.89189189189189
"2013-2014","quest__CSQ120B","CSQ120B","Questionnaire","numeric",1,10152,99.77395577395576
"2013-2014","quest__CSQ120C","CSQ120C","Questionnaire","numeric",1,10167,99.92137592137593
"2013-2014","quest__CSQ120D","CSQ120D","Questionnaire","numeric",1,10093,99.19410319410319
"2013-2014","quest__CSQ120E","CSQ120E","Questionnaire","numeric",1,10114,99.4004914004914
"2013-2014","quest__CSQ120F","CSQ120F","Questionnaire","numeric",1,10156,99.81326781326781
"2013-2014","quest__CSQ120G","CSQ120G","Questionnaire","numeric",1,10119,99.44963144963145
"2013-2014","quest__CSQ120H","CSQ120H","Questionnaire","numeric",1,10128,99.53808353808353
"2013-2014","quest__CSQ140","CSQ140","Questionnaire","numeric",7,9515,93.51351351351352
"2013-2014","quest__CSQ160","CSQ160","Questionnaire","numeric",3,8489,83.42997542997543
"2013-2014","quest__CSQ170","CSQ170","Questionnaire","numeric",5,10030,98.57493857493857
"2013-2014","quest__CSQ180","CSQ180","Questionnaire","numeric",2,8489,83.42997542997543
"2013-2014","quest__CSQ190","CSQ190","Questionnaire","numeric",3,8489,83.42997542997543
"2013-2014","quest__CSQ200","CSQ200","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ202","CSQ202","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ204","CSQ204","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ210","CSQ210","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ220","CSQ220","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ240","CSQ240","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ250","CSQ250","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CSQ260","CSQ260","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__AUQ136","AUQ136","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__AUQ138","AUQ138","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CDQ001","CDQ001","Questionnaire","numeric",3,6360,62.5061425061425
"2013-2014","quest__CDQ002","CDQ002","Questionnaire","numeric",4,9296,91.36117936117935
"2013-2014","quest__CDQ003","CDQ003","Questionnaire","numeric",3,9892,97.21867321867322
"2013-2014","quest__CDQ004","CDQ004","Questionnaire","numeric",3,9922,97.51351351351352
"2013-2014","quest__CDQ005","CDQ005","Questionnaire","numeric",3,9946,97.74938574938575
"2013-2014","quest__CDQ006","CDQ006","Questionnaire","numeric",2,9979,98.07371007371007
"2013-2014","quest__CDQ009A","CDQ009A","Questionnaire","numeric",3,10161,99.86240786240786
"2013-2014","quest__CDQ009B","CDQ009B","Questionnaire","numeric",1,10149,99.74447174447174
"2013-2014","quest__CDQ009C","CDQ009C","Questionnaire","numeric",1,10146,99.71498771498771
"2013-2014","quest__CDQ009D","CDQ009D","Questionnaire","numeric",1,10095,99.21375921375922
"2013-2014","quest__CDQ009E","CDQ009E","Questionnaire","numeric",1,10139,99.64619164619165
"2013-2014","quest__CDQ009F","CDQ009F","Questionnaire","numeric",1,10123,99.48894348894349
"2013-2014","quest__CDQ009G","CDQ009G","Questionnaire","numeric",1,10167,99.92137592137593
"2013-2014","quest__CDQ009H","CDQ009H","Questionnaire","numeric",1,10172,99.97051597051598
"2013-2014","quest__CDQ008","CDQ008","Questionnaire","numeric",3,9296,91.36117936117935
"2013-2014","quest__CDQ010","CDQ010","Questionnaire","numeric",4,6360,62.5061425061425
"2013-2014","quest__DIQ010","DIQ010","Questionnaire","numeric",5,406,3.9901719901719903
"2013-2014","quest__DID040","DID040","Questionnaire","numeric",78,9438,92.75675675675676
"2013-2014","quest__DIQ160","DIQ160","Questionnaire","numeric",3,3888,38.21130221130221
"2013-2014","quest__DIQ170","DIQ170","Questionnaire","numeric",3,3706,36.42260442260442
"2013-2014","quest__DIQ172","DIQ172","Questionnaire","numeric",3,3706,36.42260442260442
"2013-2014","quest__DIQ175A","DIQ175A","Questionnaire","numeric",2,8837,86.85012285012284
"2013-2014","quest__DIQ175B","DIQ175B","Questionnaire","numeric",1,9629,94.63390663390663
"2013-2014","quest__DIQ175C","DIQ175C","Questionnaire","numeric",1,10063,98.8992628992629
"2013-2014","quest__DIQ175D","DIQ175D","Questionnaire","numeric",1,9805,96.36363636363636
"2013-2014","quest__DIQ175E","DIQ175E","Questionnaire","numeric",1,10083,99.09582309582309
"2013-2014","quest__DIQ175F","DIQ175F","Questionnaire","numeric",1,10154,99.79361179361179
"2013-2014","quest__DIQ175G","DIQ175G","Questionnaire","numeric",1,10024,98.51597051597052
"2013-2014","quest__DIQ175H","DIQ175H","Questionnaire","numeric",1,10024,98.51597051597052
"2013-2014","quest__DIQ175I","DIQ175I","Questionnaire","numeric",1,10105,99.31203931203932
"2013-2014","quest__DIQ175J","DIQ175J","Questionnaire","numeric",1,10068,98.94840294840294
"2013-2014","quest__DIQ175K","DIQ175K","Questionnaire","numeric",1,10136,99.61670761670761
"2013-2014","quest__DIQ175L","DIQ175L","Questionnaire","numeric",1,10135,99.6068796068796
"2013-2014","quest__DIQ175M","DIQ175M","Questionnaire","numeric",1,10084,99.1056511056511
"2013-2014","quest__DIQ175N","DIQ175N","Questionnaire","numeric",1,10124,99.4987714987715
"2013-2014","quest__DIQ175O","DIQ175O","Questionnaire","numeric",1,10090,99.16461916461915
"2013-2014","quest__DIQ175P","DIQ175P","Questionnaire","numeric",1,10106,99.32186732186732
"2013-2014","quest__DIQ175Q","DIQ175Q","Questionnaire","numeric",1,10073,98.997542997543
"2013-2014","quest__DIQ175R","DIQ175R","Questionnaire","numeric",1,10155,99.80343980343982
"2013-2014","quest__DIQ175S","DIQ175S","Questionnaire","numeric",1,10145,99.7051597051597
"2013-2014","quest__DIQ175T","DIQ175T","Questionnaire","numeric",1,10119,99.44963144963145
"2013-2014","quest__DIQ175U","DIQ175U","Questionnaire","numeric",1,10102,99.28255528255528
"2013-2014","quest__DIQ175V","DIQ175V","Questionnaire","numeric",1,10163,99.88206388206389
"2013-2014","quest__DIQ175W","DIQ175W","Questionnaire","numeric",1,10172,99.97051597051598
"2013-2014","quest__DIQ175X","DIQ175X","Questionnaire","numeric",1,10169,99.94103194103194
"2013-2014","quest__DIQ180","DIQ180","Questionnaire","numeric",3,3706,36.42260442260442
"2013-2014","quest__DIQ050","DIQ050","Questionnaire","numeric",4,407,4
"2013-2014","quest__DID060","DID060","Questionnaire","numeric",35,9955,97.83783783783784
"2013-2014","quest__DIQ060U","DIQ060U","Questionnaire","numeric",2,9958,97.86732186732186
"2013-2014","quest__DIQ070","DIQ070","Questionnaire","numeric",3,8975,88.20638820638821
"2013-2014","quest__DIQ230","DIQ230","Questionnaire","numeric",6,9438,92.75675675675676
"2013-2014","quest__DIQ240","DIQ240","Questionnaire","numeric",2,9438,92.75675675675676
"2013-2014","quest__DID250","DID250","Questionnaire","numeric",19,9610,94.44717444717445
"2013-2014","quest__DID260","DID260","Questionnaire","numeric",13,9440,92.77641277641277
"2013-2014","quest__DIQ260U","DIQ260U","Questionnaire","numeric",4,9584,94.1916461916462
"2013-2014","quest__DIQ275","DIQ275","Questionnaire","numeric",4,9438,92.75675675675676
"2013-2014","quest__DIQ280","DIQ280","Questionnaire","numeric",57,9655,94.88943488943488
"2013-2014","quest__DIQ291","DIQ291","Questionnaire","numeric",7,9655,94.88943488943488
"2013-2014","quest__DIQ300S","DIQ300S","Questionnaire","numeric",75,9443,92.80589680589681
"2013-2014","quest__DIQ300D","DIQ300D","Questionnaire","numeric",57,9443,92.80589680589681
"2013-2014","quest__DID310S","DID310S","Questionnaire","numeric",28,9443,92.80589680589681
"2013-2014","quest__DID310D","DID310D","Questionnaire","numeric",23,9443,92.80589680589681
"2013-2014","quest__DID320","DID320","Questionnaire","numeric",75,9443,92.80589680589681
"2013-2014","quest__DID330","DID330","Questionnaire","numeric",29,9549,93.84766584766585
"2013-2014","quest__DID341","DID341","Questionnaire","numeric",21,9445,92.82555282555282
"2013-2014","quest__DID350","DID350","Questionnaire","numeric",13,9445,92.82555282555282
"2013-2014","quest__DIQ350U","DIQ350U","Questionnaire","numeric",4,9578,94.13267813267814
"2013-2014","quest__DIQ360","DIQ360","Questionnaire","numeric",6,9443,92.80589680589681
"2013-2014","quest__DIQ080","DIQ080","Questionnaire","numeric",3,9443,92.80589680589681
"2013-2014","quest__DBQ010","DBQ010","Questionnaire","numeric",3,8310,81.67076167076168
"2013-2014","quest__DBD030","DBD030","Questionnaire","numeric",56,8817,86.65356265356266
"2013-2014","quest__DBD041","DBD041","Questionnaire","numeric",43,8310,81.67076167076168
"2013-2014","quest__DBD050","DBD050","Questionnaire","numeric",43,8522,83.75429975429975
"2013-2014","quest__DBD055","DBD055","Questionnaire","numeric",41,8310,81.67076167076168
"2013-2014","quest__DBD061","DBD061","Questionnaire","numeric",32,8456,83.1056511056511
"2013-2014","quest__DBQ073A","DBQ073A","Questionnaire","numeric",1,9085,89.28746928746929
"2013-2014","quest__DBQ073B","DBQ073B","Questionnaire","numeric",1,9913,97.42506142506141
"2013-2014","quest__DBQ073C","DBQ073C","Questionnaire","numeric",1,10144,99.69533169533169
"2013-2014","quest__DBQ073D","DBQ073D","Questionnaire","numeric",1,10164,99.89189189189189
"2013-2014","quest__DBQ073E","DBQ073E","Questionnaire","numeric",1,10146,99.71498771498771
"2013-2014","quest__DBQ073U","DBQ073U","Questionnaire","numeric",1,10144,99.69533169533169
"2013-2014","quest__DBQ700","DBQ700","Questionnaire","numeric",6,3711,36.47174447174447
"2013-2014","quest__DBQ197","DBQ197","Questionnaire","numeric",6,406,3.9901719901719903
"2013-2014","quest__DBQ223A","DBQ223A","Questionnaire","numeric",3,7379,72.52088452088452
"2013-2014","quest__DBQ223B","DBQ223B","Questionnaire","numeric",1,6384,62.74201474201474
"2013-2014","quest__DBQ223C","DBQ223C","Questionnaire","numeric",1,9301,91.4103194103194
"2013-2014","quest__DBQ223D","DBQ223D","Questionnaire","numeric",1,9429,92.66830466830467
"2013-2014","quest__DBQ223E","DBQ223E","Questionnaire","numeric",1,9940,97.69041769041769
"2013-2014","quest__DBQ223U","DBQ223U","Questionnaire","numeric",1,9648,94.82063882063882
"2013-2014","quest__DBQ229","DBQ229","Questionnaire","numeric",4,4406,43.302211302211305
"2013-2014","quest__DBQ235A","DBQ235A","Questionnaire","numeric",6,5895,57.93611793611794
"2013-2014","quest__DBQ235B","DBQ235B","Questionnaire","numeric",6,5895,57.93611793611794
"2013-2014","quest__DBQ235C","DBQ235C","Questionnaire","numeric",6,5895,57.93611793611794
"2013-2014","quest__DBQ301","DBQ301","Questionnaire","numeric",2,8335,81.91646191646191
"2013-2014","quest__DBQ330","DBQ330","Questionnaire","numeric",2,8335,81.91646191646191
"2013-2014","quest__DBQ360","DBQ360","Questionnaire","numeric",2,6934,68.14742014742015
"2013-2014","quest__DBQ370","DBQ370","Questionnaire","numeric",3,7467,73.38574938574939
"2013-2014","quest__DBD381","DBD381","Questionnaire","numeric",8,7587,74.56511056511057
"2013-2014","quest__DBQ390","DBQ390","Questionnaire","numeric",4,8063,79.24324324324324
"2013-2014","quest__DBQ400","DBQ400","Questionnaire","numeric",3,7467,73.38574938574939
"2013-2014","quest__DBD411","DBD411","Questionnaire","numeric",8,7840,77.05159705159706
"2013-2014","quest__DBQ421","DBQ421","Questionnaire","numeric",3,8959,88.04914004914005
"2013-2014","quest__DBQ424","DBQ424","Questionnaire","numeric",4,8540,83.93120393120394
"2013-2014","quest__DBD895","DBD895","Questionnaire","numeric",25,472,4.638820638820638
"2013-2014","quest__DBD900","DBD900","Questionnaire","numeric",24,2851,28.01965601965602
"2013-2014","quest__DBD905","DBD905","Questionnaire","numeric",37,494,4.855036855036856
"2013-2014","quest__DBD910","DBD910","Questionnaire","numeric",35,500,4.914004914004914
"2013-2014","quest__CBQ596","CBQ596","Questionnaire","numeric",3,3711,36.47174447174447
"2013-2014","quest__CBQ606","CBQ606","Questionnaire","numeric",2,9121,89.64127764127764
"2013-2014","quest__CBQ611","CBQ611","Questionnaire","numeric",3,9121,89.64127764127764
"2013-2014","quest__CBQ505","CBQ505","Questionnaire","numeric",2,3711,36.47174447174447
"2013-2014","quest__CBQ535","CBQ535","Questionnaire","numeric",3,4772,46.8992628992629
"2013-2014","quest__CBQ540","CBQ540","Questionnaire","numeric",3,8073,79.34152334152334
"2013-2014","quest__CBQ545","CBQ545","Questionnaire","numeric",5,4772,46.8992628992629
"2013-2014","quest__CBQ550","CBQ550","Questionnaire","numeric",2,3711,36.47174447174447
"2013-2014","quest__CBQ552","CBQ552","Questionnaire","numeric",3,4890,48.05896805896806
"2013-2014","quest__CBQ580","CBQ580","Questionnaire","numeric",3,4890,48.05896805896806
"2013-2014","quest__CBQ585","CBQ585","Questionnaire","numeric",3,8547,84
"2013-2014","quest__CBQ590","CBQ590","Questionnaire","numeric",5,4890,48.05896805896806
"2013-2014","quest__DED031","DED031","Questionnaire","numeric",8,6248,61.4054054054054
"2013-2014","quest__DEQ034A","DEQ034A","Questionnaire","numeric",7,6248,61.4054054054054
"2013-2014","quest__DEQ034C","DEQ034C","Questionnaire","numeric",5,6294,61.857493857493864
"2013-2014","quest__DEQ034D","DEQ034D","Questionnaire","numeric",6,6294,61.857493857493864
"2013-2014","quest__DEQ038G","DEQ038G","Questionnaire","numeric",3,6248,61.4054054054054
"2013-2014","quest__DEQ038Q","DEQ038Q","Questionnaire","numeric",12,8767,86.16216216216216
"2013-2014","quest__DED120","DED120","Questionnaire","numeric",21,8071,79.32186732186733
"2013-2014","quest__DED125","DED125","Questionnaire","numeric",19,6906,67.87223587223588
"2013-2014","quest__DLQ010","DLQ010","Questionnaire","numeric",4,406,3.9901719901719903
"2013-2014","quest__DLQ020","DLQ020","Questionnaire","numeric",4,406,3.9901719901719903
"2013-2014","quest__DLQ040","DLQ040","Questionnaire","numeric",4,1395,13.710073710073711
"2013-2014","quest__DLQ050","DLQ050","Questionnaire","numeric",4,1395,13.710073710073711
"2013-2014","quest__DLQ060","DLQ060","Questionnaire","numeric",3,1395,13.710073710073711
"2013-2014","quest__DLQ080","DLQ080","Questionnaire","numeric",4,3535,34.742014742014746
"2013-2014","quest__DPQ010","DPQ010","Questionnaire","numeric",6,4777,46.94840294840295
"2013-2014","quest__DPQ020","DPQ020","Questionnaire","numeric",6,4779,46.96805896805897
"2013-2014","quest__DPQ030","DPQ030","Questionnaire","numeric",5,4780,46.97788697788698
"2013-2014","quest__DPQ040","DPQ040","Questionnaire","numeric",5,4780,46.97788697788698
"2013-2014","quest__DPQ050","DPQ050","Questionnaire","numeric",5,4780,46.97788697788698
"2013-2014","quest__DPQ060","DPQ060","Questionnaire","numeric",5,4781,46.98771498771499
"2013-2014","quest__DPQ070","DPQ070","Questionnaire","numeric",6,4781,46.98771498771499
"2013-2014","quest__DPQ080","DPQ080","Questionnaire","numeric",6,4781,46.98771498771499
"2013-2014","quest__DPQ090","DPQ090","Questionnaire","numeric",6,4782,46.99754299754299
"2013-2014","quest__DPQ100","DPQ100","Questionnaire","numeric",6,6501,63.891891891891895
"2013-2014","quest__DUQ200","DUQ200","Questionnaire","numeric",4,6474,63.62653562653563
"2013-2014","quest__DUQ210","DUQ210","Questionnaire","numeric",44,8184,80.43243243243244
"2013-2014","quest__DUQ211","DUQ211","Questionnaire","numeric",4,8185,80.44226044226043
"2013-2014","quest__DUQ213","DUQ213","Questionnaire","numeric",32,9222,90.63390663390663
"2013-2014","quest__DUQ215Q","DUQ215Q","Questionnaire","numeric",45,9230,90.71253071253071
"2013-2014","quest__DUQ215U","DUQ215U","Questionnaire","numeric",4,9232,90.73218673218673
"2013-2014","quest__DUQ217","DUQ217","Questionnaire","numeric",6,9222,90.63390663390663
"2013-2014","quest__DUQ219","DUQ219","Questionnaire","numeric",6,9222,90.63390663390663
"2013-2014","quest__DUQ220Q","DUQ220Q","Questionnaire","numeric",51,8188,80.47174447174447
"2013-2014","quest__DUQ220U","DUQ220U","Questionnaire","numeric",4,8193,80.52088452088452
"2013-2014","quest__DUQ230","DUQ230","Questionnaire","numeric",28,9605,94.3980343980344
"2013-2014","quest__DUQ240","DUQ240","Questionnaire","numeric",4,5635,55.38083538083538
"2013-2014","quest__DUQ250","DUQ250","Questionnaire","numeric",3,9452,92.8943488943489
"2013-2014","quest__DUQ260","DUQ260","Questionnaire","numeric",32,9601,94.35872235872236
"2013-2014","quest__DUQ270Q","DUQ270Q","Questionnaire","numeric",40,9601,94.35872235872236
"2013-2014","quest__DUQ270U","DUQ270U","Questionnaire","numeric",4,9603,94.37837837837839
"2013-2014","quest__DUQ272","DUQ272","Questionnaire","numeric",7,9601,94.35872235872236
"2013-2014","quest__DUQ280","DUQ280","Questionnaire","numeric",12,10130,99.55773955773955
"2013-2014","quest__DUQ290","DUQ290","Questionnaire","numeric",3,9452,92.8943488943489
"2013-2014","quest__DUQ300","DUQ300","Questionnaire","numeric",28,10095,99.21375921375922
"2013-2014","quest__DUQ310Q","DUQ310Q","Questionnaire","numeric",28,10095,99.21375921375922
"2013-2014","quest__DUQ310U","DUQ310U","Questionnaire","numeric",4,10095,99.21375921375922
"2013-2014","quest__DUQ320","DUQ320","Questionnaire","numeric",7,10167,99.92137592137593
"2013-2014","quest__DUQ330","DUQ330","Questionnaire","numeric",2,9452,92.8943488943489
"2013-2014","quest__DUQ340","DUQ340","Questionnaire","numeric",30,9929,97.58230958230958
"2013-2014","quest__DUQ350Q","DUQ350Q","Questionnaire","numeric",39,9929,97.58230958230958
"2013-2014","quest__DUQ350U","DUQ350U","Questionnaire","numeric",4,9930,97.59213759213759
"2013-2014","quest__DUQ352","DUQ352","Questionnaire","numeric",6,9929,97.58230958230958
"2013-2014","quest__DUQ360","DUQ360","Questionnaire","numeric",14,10145,99.7051597051597
"2013-2014","quest__DUQ370","DUQ370","Questionnaire","numeric",4,5636,55.390663390663384
"2013-2014","quest__DUQ380A","DUQ380A","Questionnaire","numeric",2,10119,99.44963144963145
"2013-2014","quest__DUQ380B","DUQ380B","Questionnaire","numeric",1,10120,99.45945945945947
"2013-2014","quest__DUQ380C","DUQ380C","Questionnaire","numeric",1,10128,99.53808353808353
"2013-2014","quest__DUQ380D","DUQ380D","Questionnaire","numeric",1,10171,99.96068796068796
"2013-2014","quest__DUQ380E","DUQ380E","Questionnaire","numeric",1,10163,99.88206388206389
"2013-2014","quest__DUQ390","DUQ390","Questionnaire","numeric",28,10070,98.96805896805897
"2013-2014","quest__DUQ400Q","DUQ400Q","Questionnaire","numeric",36,10070,98.96805896805897
"2013-2014","quest__DUQ400U","DUQ400U","Questionnaire","numeric",4,10070,98.96805896805897
"2013-2014","quest__DUQ410","DUQ410","Questionnaire","numeric",7,10070,98.96805896805897
"2013-2014","quest__DUQ420","DUQ420","Questionnaire","numeric",6,10080,99.06633906633907
"2013-2014","quest__DUQ430","DUQ430","Questionnaire","numeric",3,8161,80.2063882063882
"2013-2014","quest__ECD010","ECD010","Questionnaire","numeric",34,6465,63.538083538083534
"2013-2014","quest__ECQ020","ECQ020","Questionnaire","numeric",4,6465,63.538083538083534
"2013-2014","quest__ECD070A","ECD070A","Questionnaire","numeric",13,6465,63.538083538083534
"2013-2014","quest__ECD070B","ECD070B","Questionnaire","numeric",17,6465,63.538083538083534
"2013-2014","quest__ECQ080","ECQ080","Questionnaire","numeric",3,10087,99.13513513513513
"2013-2014","quest__ECQ090","ECQ090","Questionnaire","numeric",3,10114,99.4004914004914
"2013-2014","quest__WHQ030E","WHQ030E","Questionnaire","numeric",4,7133,70.1031941031941
"2013-2014","quest__MCQ080E","MCQ080E","Questionnaire","numeric",3,7133,70.1031941031941
"2013-2014","quest__ECQ150","ECQ150","Questionnaire","numeric",2,9800,96.31449631449631
"2013-2014","quest__FSD032A","FSD032A","Questionnaire","numeric",5,116,1.1400491400491402
"2013-2014","quest__FSD032B","FSD032B","Questionnaire","numeric",4,116,1.1400491400491402
"2013-2014","quest__FSD032C","FSD032C","Questionnaire","numeric",5,116,1.1400491400491402
